id,Rings
115765,7
115766,9
115767,9
115768,8
115769,11
115770,7
115771,11
115772,4
115773,10
115774,10
115775,7
115776,9
115777,8
115778,8
115779,7
115780,8
115781,8
115782,10
115783,7
115784,10
115785,8
115786,7
115787,10
115788,7
115789,7
115790,9
115791,9
115792,8
115793,11
115794,7
115795,10
115796,7
115797,7
115798,7
115799,4
115800,7
115801,10
115802,7
115803,8
115804,4
115805,6
115806,7
115807,7
115808,7
115809,9
115810,7
115811,5
115812,7
115813,7
115814,10
115815,7
115816,11
115817,7
115818,9
115819,6
115820,9
115821,9
115822,11
115823,7
115824,11
115825,7
115826,8
115827,11
115828,7
115829,10
115830,8
115831,7
115832,7
115833,7
115834,8
115835,10
115836,7
115837,10
115838,8
115839,7
115840,7
115841,7
115842,8
115843,7
115844,7
115845,7
115846,10
115847,7
115848,7
115849,10
115850,7
115851,7
115852,7
115853,9
115854,8
115855,10
115856,7
115857,7
115858,7
115859,8
115860,8
115861,7
115862,5
115863,7
115864,10
115865,6
115866,8
115867,7
115868,9
115869,7
115870,9
115871,7
115872,7
115873,9
115874,8
115875,8
115876,8
115877,10
115878,7
115879,9
115880,8
115881,6
115882,8
115883,7
115884,9
115885,8
115886,9
115887,7
115888,11
115889,4
115890,11
115891,6
115892,9
115893,8
115894,9
115895,8
115896,7
115897,8
115898,7
115899,7
115900,7
115901,7
115902,9
115903,10
115904,7
115905,5
115906,9
115907,7
115908,8
115909,7
115910,7
115911,6
115912,7
115913,8
115914,7
115915,7
115916,7
115917,5
115918,7
115919,10
115920,9
115921,10
115922,7
115923,8
115924,8
115925,8
115926,7
115927,11
115928,7
115929,7
115930,10
115931,8
115932,8
115933,10
115934,10
115935,10
115936,6
115937,11
115938,7
115939,8
115940,12
115941,7
115942,7
115943,4
115944,8
115945,7
115946,7
115947,9
115948,10
115949,7
115950,7
115951,9
115952,8
115953,10
115954,6
115955,9
115956,8
115957,5
115958,8
115959,10
115960,8
115961,7
115962,9
115963,9
115964,8
115965,10
115966,8
115967,6
115968,7
115969,9
115970,4
115971,9
115972,7
115973,7
115974,11
115975,7
115976,8
115977,8
115978,8
115979,10
115980,10
115981,7
115982,7
115983,9
115984,4
115985,5
115986,9
115987,8
115988,10
115989,10
115990,7
115991,8
115992,7
115993,8
115994,8
115995,7
115996,10
115997,7
115998,11
115999,8
116000,7
116001,8
116002,7
116003,12
116004,10
116005,6
116006,8
116007,7
116008,8
116009,7
116010,7
116011,11
116012,9
116013,8
116014,8
116015,11
116016,7
116017,7
116018,7
116019,7
116020,7
116021,8
116022,10
116023,6
116024,7
116025,10
116026,7
116027,8
116028,10
116029,8
116030,9
116031,7
116032,10
116033,7
116034,8
116035,15
116036,11
116037,7
116038,6
116039,7
116040,12
116041,8
116042,10
116043,10
116044,6
116045,7
116046,8
116047,4
116048,8
116049,8
116050,7
116051,7
116052,10
116053,7
116054,4
116055,7
116056,5
116057,10
116058,8
116059,8
116060,7
116061,7
116062,7
116063,8
116064,7
116065,8
116066,10
116067,8
116068,7
116069,11
116070,9
116071,7
116072,7
116073,8
116074,7
116075,7
116076,10
116077,7
116078,10
116079,7
116080,7
116081,7
116082,7
116083,10
116084,10
116085,9
116086,9
116087,7
116088,7
116089,9
116090,7
116091,7
116092,8
116093,7
116094,7
116095,10
116096,8
116097,7
116098,7
116099,9
116100,8
116101,8
116102,8
116103,8
116104,8
116105,7
116106,8
116107,6
116108,7
116109,8
116110,6
116111,7
116112,7
116113,9
116114,7
116115,7
116116,9
116117,10
116118,10
116119,7
116120,7
116121,11
116122,8
116123,10
116124,7
116125,7
116126,10
116127,10
116128,7
116129,11
116130,9
116131,9
116132,4
116133,7
116134,7
116135,11
116136,10
116137,9
116138,7
116139,7
116140,8
116141,7
116142,11
116143,8
116144,8
116145,11
116146,11
116147,7
116148,9
116149,7
116150,7
116151,7
116152,7
116153,7
116154,8
116155,7
116156,7
116157,6
116158,5
116159,7
116160,6
116161,8
116162,10
116163,7
116164,8
116165,10
116166,10
116167,8
116168,8
116169,6
116170,7
116171,5
116172,5
116173,7
116174,9
116175,7
116176,6
116177,9
116178,7
116179,10
116180,6
116181,7
116182,7
116183,7
116184,7
116185,7
116186,7
116187,6
116188,11
116189,7
116190,7
116191,11
116192,6
116193,9
116194,7
116195,7
116196,8
116197,7
116198,10
116199,7
116200,8
116201,8
116202,5
116203,9
116204,7
116205,8
116206,8
116207,8
116208,7
116209,8
116210,9
116211,7
116212,7
116213,10
116214,4
116215,7
116216,7
116217,6
116218,7
116219,7
116220,7
116221,10
116222,7
116223,7
116224,7
116225,7
116226,4
116227,7
116228,7
116229,8
116230,7
116231,8
116232,8
116233,7
116234,8
116235,8
116236,8
116237,8
116238,8
116239,4
116240,8
116241,8
116242,8
116243,5
116244,4
116245,7
116246,9
116247,7
116248,7
116249,7
116250,4
116251,10
116252,6
116253,8
116254,6
116255,11
116256,7
116257,8
116258,7
116259,7
116260,7
116261,12
116262,7
116263,8
116264,8
116265,8
116266,6
116267,7
116268,8
116269,10
116270,7
116271,7
116272,8
116273,10
116274,8
116275,7
116276,8
116277,9
116278,11
116279,4
116280,7
116281,7
116282,7
116283,10
116284,7
116285,8
116286,7
116287,11
116288,7
116289,4
116290,9
116291,10
116292,7
116293,9
116294,7
116295,10
116296,11
116297,7
116298,10
116299,7
116300,7
116301,7
116302,11
116303,8
116304,8
116305,8
116306,7
116307,8
116308,7
116309,7
116310,11
116311,11
116312,7
116313,7
116314,8
116315,8
116316,9
116317,7
116318,4
116319,8
116320,7
116321,7
116322,7
116323,8
116324,4
116325,8
116326,9
116327,10
116328,8
116329,7
116330,7
116331,8
116332,10
116333,8
116334,7
116335,7
116336,9
116337,10
116338,9
116339,10
116340,11
116341,6
116342,10
116343,7
116344,8
116345,7
116346,8
116347,7
116348,8
116349,6
116350,11
116351,7
116352,9
116353,7
116354,7
116355,5
116356,10
116357,5
116358,4
116359,8
116360,9
116361,7
116362,7
116363,9
116364,11
116365,9
116366,7
116367,7
116368,7
116369,10
116370,7
116371,8
116372,7
116373,4
116374,7
116375,7
116376,11
116377,10
116378,8
116379,8
116380,7
116381,7
116382,9
116383,7
116384,7
116385,10
116386,9
116387,9
116388,10
116389,5
116390,8
116391,7
116392,7
116393,5
116394,8
116395,8
116396,8
116397,7
116398,10
116399,9
116400,7
116401,7
116402,10
116403,5
116404,8
116405,7
116406,7
116407,7
116408,8
116409,8
116410,8
116411,6
116412,9
116413,6
116414,8
116415,8
116416,7
116417,4
116418,7
116419,8
116420,7
116421,10
116422,10
116423,11
116424,7
116425,7
116426,7
116427,8
116428,8
116429,8
116430,4
116431,8
116432,7
116433,6
116434,7
116435,5
116436,8
116437,9
116438,7
116439,7
116440,4
116441,7
116442,7
116443,5
116444,8
116445,8
116446,7
116447,11
116448,8
116449,7
116450,8
116451,7
116452,11
116453,9
116454,10
116455,10
116456,10
116457,7
116458,5
116459,8
116460,7
116461,9
116462,9
116463,11
116464,8
116465,10
116466,5
116467,8
116468,8
116469,9
116470,6
116471,6
116472,7
116473,8
116474,5
116475,9
116476,8
116477,7
116478,11
116479,10
116480,7
116481,7
116482,6
116483,7
116484,7
116485,7
116486,11
116487,9
116488,11
116489,7
116490,8
116491,7
116492,10
116493,8
116494,11
116495,7
116496,7
116497,7
116498,8
116499,7
116500,7
116501,10
116502,7
116503,8
116504,5
116505,9
116506,6
116507,8
116508,7
116509,9
116510,8
116511,8
116512,9
116513,4
116514,7
116515,10
116516,9
116517,8
116518,8
116519,8
116520,7
116521,7
116522,8
116523,8
116524,8
116525,7
116526,6
116527,8
116528,7
116529,7
116530,7
116531,9
116532,7
116533,8
116534,7
116535,7
116536,9
116537,5
116538,7
116539,8
116540,8
116541,7
116542,7
116543,7
116544,8
116545,7
116546,8
116547,7
116548,9
116549,7
116550,9
116551,9
116552,4
116553,11
116554,8
116555,7
116556,7
116557,7
116558,7
116559,7
116560,7
116561,8
116562,4
116563,7
116564,6
116565,8
116566,8
116567,7
116568,7
116569,7
116570,7
116571,9
116572,7
116573,8
116574,9
116575,8
116576,8
116577,9
116578,9
116579,7
116580,7
116581,7
116582,7
116583,7
116584,10
116585,11
116586,7
116587,4
116588,8
116589,10
116590,7
116591,4
116592,8
116593,7
116594,8
116595,7
116596,6
116597,8
116598,6
116599,7
116600,8
116601,8
116602,7
116603,6
116604,6
116605,11
116606,7
116607,7
116608,8
116609,8
116610,8
116611,7
116612,8
116613,7
116614,7
116615,7
116616,10
116617,9
116618,7
116619,8
116620,10
116621,7
116622,8
116623,8
116624,9
116625,7
116626,11
116627,7
116628,7
116629,8
116630,7
116631,6
116632,7
116633,7
116634,9
116635,7
116636,7
116637,9
116638,9
116639,11
116640,10
116641,8
116642,10
116643,11
116644,8
116645,12
116646,7
116647,4
116648,10
116649,7
116650,7
116651,7
116652,8
116653,7
116654,9
116655,11
116656,11
116657,11
116658,7
116659,6
116660,11
116661,7
116662,8
116663,7
116664,7
116665,7
116666,7
116667,7
116668,7
116669,7
116670,8
116671,10
116672,8
116673,8
116674,7
116675,7
116676,7
116677,11
116678,7
116679,7
116680,7
116681,8
116682,8
116683,10
116684,11
116685,11
116686,9
116687,10
116688,11
116689,9
116690,4
116691,9
116692,7
116693,6
116694,7
116695,7
116696,8
116697,7
116698,7
116699,7
116700,7
116701,8
116702,7
116703,8
116704,7
116705,11
116706,8
116707,8
116708,10
116709,7
116710,9
116711,10
116712,7
116713,8
116714,11
116715,7
116716,10
116717,9
116718,10
116719,5
116720,4
116721,7
116722,7
116723,7
116724,11
116725,7
116726,8
116727,8
116728,7
116729,8
116730,7
116731,10
116732,6
116733,8
116734,6
116735,10
116736,10
116737,7
116738,5
116739,5
116740,7
116741,9
116742,7
116743,11
116744,8
116745,10
116746,7
116747,6
116748,8
116749,11
116750,7
116751,7
116752,8
116753,7
116754,8
116755,7
116756,8
116757,7
116758,7
116759,10
116760,7
116761,10
116762,10
116763,6
116764,5
116765,10
116766,8
116767,10
116768,8
116769,7
116770,10
116771,11
116772,4
116773,4
116774,9
116775,9
116776,11
116777,7
116778,10
116779,7
116780,8
116781,9
116782,7
116783,8
116784,4
116785,7
116786,8
116787,7
116788,7
116789,8
116790,4
116791,8
116792,7
116793,9
116794,5
116795,6
116796,8
116797,10
116798,7
116799,8
116800,10
116801,10
116802,9
116803,7
116804,10
116805,7
116806,8
116807,9
116808,8
116809,8
116810,8
116811,7
116812,8
116813,7
116814,10
116815,7
116816,7
116817,10
116818,7
116819,10
116820,8
116821,7
116822,7
116823,8
116824,7
116825,10
116826,7
116827,8
116828,10
116829,8
116830,9
116831,7
116832,8
116833,11
116834,10
116835,9
116836,7
116837,7
116838,7
116839,7
116840,7
116841,8
116842,7
116843,6
116844,6
116845,11
116846,10
116847,8
116848,8
116849,8
116850,4
116851,8
116852,10
116853,7
116854,7
116855,8
116856,7
116857,8
116858,8
116859,7
116860,11
116861,10
116862,7
116863,10
116864,9
116865,8
116866,8
116867,9
116868,11
116869,5
116870,8
116871,7
116872,10
116873,11
116874,8
116875,10
116876,4
116877,8
116878,8
116879,8
116880,8
116881,10
116882,7
116883,11
116884,9
116885,9
116886,7
116887,7
116888,9
116889,7
116890,11
116891,8
116892,7
116893,10
116894,7
116895,8
116896,7
116897,8
116898,8
116899,7
116900,11
116901,10
116902,8
116903,10
116904,7
116905,7
116906,7
116907,7
116908,7
116909,7
116910,7
116911,7
116912,8
116913,8
116914,7
116915,8
116916,8
116917,11
116918,11
116919,7
116920,9
116921,8
116922,11
116923,10
116924,9
116925,11
116926,9
116927,8
116928,10
116929,8
116930,9
116931,7
116932,7
116933,10
116934,7
116935,5
116936,7
116937,7
116938,7
116939,9
116940,8
116941,7
116942,7
116943,8
116944,5
116945,6
116946,7
116947,7
116948,7
116949,11
116950,7
116951,5
116952,8
116953,7
116954,9
116955,9
116956,7
116957,7
116958,7
116959,7
116960,7
116961,8
116962,13
116963,7
116964,8
116965,7
116966,7
116967,11
116968,7
116969,8
116970,7
116971,11
116972,8
116973,8
116974,9
116975,8
116976,9
116977,7
116978,10
116979,7
116980,8
116981,6
116982,11
116983,7
116984,9
116985,11
116986,7
116987,5
116988,7
116989,10
116990,5
116991,8
116992,7
116993,7
116994,7
116995,7
116996,7
116997,7
116998,7
116999,7
117000,8
117001,8
117002,7
117003,11
117004,7
117005,7
117006,11
117007,10
117008,8
117009,7
117010,10
117011,8
117012,8
117013,10
117014,7
117015,5
117016,8
117017,4
117018,8
117019,5
117020,7
117021,7
117022,10
117023,8
117024,7
117025,7
117026,7
117027,8
117028,9
117029,10
117030,10
117031,5
117032,7
117033,8
117034,10
117035,8
117036,7
117037,7
117038,7
117039,7
117040,7
117041,8
117042,8
117043,7
117044,9
117045,9
117046,7
117047,6
117048,7
117049,7
117050,7
117051,9
117052,6
117053,8
117054,8
117055,6
117056,8
117057,10
117058,7
117059,10
117060,7
117061,9
117062,8
117063,7
117064,7
117065,7
117066,7
117067,7
117068,8
117069,8
117070,7
117071,5
117072,7
117073,6
117074,4
117075,9
117076,7
117077,7
117078,7
117079,7
117080,10
117081,8
117082,8
117083,7
117084,8
117085,8
117086,10
117087,8
117088,9
117089,8
117090,7
117091,7
117092,9
117093,7
117094,7
117095,7
117096,8
117097,7
117098,9
117099,4
117100,11
117101,8
117102,9
117103,7
117104,9
117105,6
117106,9
117107,9
117108,6
117109,11
117110,9
117111,11
117112,11
117113,8
117114,9
117115,7
117116,7
117117,7
117118,7
117119,11
117120,10
117121,7
117122,8
117123,10
117124,8
117125,5
117126,8
117127,7
117128,10
117129,5
117130,12
117131,7
117132,7
117133,7
117134,7
117135,7
117136,8
117137,8
117138,4
117139,8
117140,10
117141,10
117142,8
117143,8
117144,7
117145,7
117146,8
117147,7
117148,11
117149,7
117150,7
117151,10
117152,8
117153,10
117154,9
117155,7
117156,8
117157,7
117158,7
117159,10
117160,8
117161,7
117162,7
117163,8
117164,10
117165,8
117166,8
117167,4
117168,7
117169,8
117170,7
117171,8
117172,9
117173,7
117174,7
117175,6
117176,6
117177,7
117178,7
117179,9
117180,7
117181,7
117182,11
117183,7
117184,7
117185,4
117186,9
117187,5
117188,7
117189,8
117190,11
117191,7
117192,11
117193,8
117194,7
117195,10
117196,9
117197,7
117198,8
117199,9
117200,8
117201,8
117202,8
117203,11
117204,10
117205,8
117206,11
117207,9
117208,8
117209,8
117210,10
117211,7
117212,9
117213,5
117214,8
117215,7
117216,8
117217,11
117218,6
117219,7
117220,10
117221,7
117222,7
117223,7
117224,8
117225,8
117226,7
117227,8
117228,5
117229,7
117230,7
117231,11
117232,7
117233,10
117234,7
117235,7
117236,10
117237,7
117238,7
117239,9
117240,10
117241,5
117242,9
117243,7
117244,8
117245,9
117246,8
117247,7
117248,7
117249,8
117250,7
117251,10
117252,7
117253,7
117254,8
117255,7
117256,7
117257,11
117258,7
117259,7
117260,11
117261,7
117262,8
117263,8
117264,8
117265,8
117266,8
117267,11
117268,7
117269,10
117270,10
117271,10
117272,7
117273,8
117274,7
117275,4
117276,11
117277,4
117278,7
117279,7
117280,7
117281,10
117282,8
117283,11
117284,11
117285,4
117286,11
117287,4
117288,5
117289,11
117290,7
117291,8
117292,9
117293,4
117294,7
117295,7
117296,8
117297,7
117298,8
117299,10
117300,9
117301,7
117302,7
117303,10
117304,7
117305,7
117306,11
117307,7
117308,7
117309,7
117310,7
117311,7
117312,8
117313,5
117314,10
117315,8
117316,8
117317,8
117318,8
117319,9
117320,4
117321,16
117322,8
117323,7
117324,7
117325,6
117326,10
117327,7
117328,9
117329,10
117330,7
117331,7
117332,10
117333,7
117334,10
117335,8
117336,4
117337,7
117338,8
117339,8
117340,7
117341,7
117342,7
117343,7
117344,7
117345,7
117346,8
117347,11
117348,8
117349,10
117350,8
117351,11
117352,7
117353,7
117354,10
117355,6
117356,6
117357,7
117358,7
117359,7
117360,8
117361,7
117362,8
117363,11
117364,7
117365,11
117366,9
117367,7
117368,7
117369,7
117370,8
117371,8
117372,10
117373,9
117374,10
117375,7
117376,10
117377,12
117378,10
117379,6
117380,6
117381,7
117382,8
117383,7
117384,7
117385,7
117386,10
117387,10
117388,10
117389,7
117390,10
117391,7
117392,10
117393,9
117394,4
117395,10
117396,8
117397,7
117398,10
117399,10
117400,8
117401,11
117402,6
117403,7
117404,7
117405,8
117406,7
117407,8
117408,8
117409,7
117410,8
117411,8
117412,7
117413,7
117414,9
117415,7
117416,7
117417,9
117418,7
117419,7
117420,8
117421,7
117422,8
117423,7
117424,8
117425,10
117426,8
117427,7
117428,8
117429,7
117430,7
117431,8
117432,11
117433,6
117434,7
117435,7
117436,7
117437,10
117438,8
117439,7
117440,7
117441,7
117442,7
117443,8
117444,5
117445,8
117446,8
117447,6
117448,6
117449,7
117450,10
117451,7
117452,7
117453,8
117454,7
117455,7
117456,10
117457,10
117458,7
117459,8
117460,7
117461,9
117462,6
117463,7
117464,8
117465,10
117466,11
117467,8
117468,8
117469,4
117470,6
117471,11
117472,7
117473,10
117474,8
117475,7
117476,11
117477,4
117478,10
117479,9
117480,7
117481,8
117482,8
117483,7
117484,7
117485,10
117486,8
117487,10
117488,7
117489,6
117490,7
117491,10
117492,11
117493,7
117494,10
117495,7
117496,7
117497,8
117498,7
117499,4
117500,8
117501,11
117502,7
117503,7
117504,8
117505,10
117506,9
117507,11
117508,7
117509,7
117510,4
117511,7
117512,7
117513,5
117514,7
117515,7
117516,9
117517,7
117518,7
117519,7
117520,7
117521,10
117522,6
117523,10
117524,7
117525,5
117526,7
117527,9
117528,7
117529,9
117530,7
117531,9
117532,7
117533,8
117534,7
117535,8
117536,8
117537,5
117538,7
117539,7
117540,7
117541,7
117542,4
117543,7
117544,8
117545,9
117546,7
117547,11
117548,8
117549,7
117550,10
117551,4
117552,7
117553,10
117554,8
117555,9
117556,10
117557,6
117558,7
117559,11
117560,7
117561,8
117562,9
117563,8
117564,8
117565,8
117566,7
117567,7
117568,10
117569,11
117570,11
117571,7
117572,9
117573,11
117574,7
117575,9
117576,7
117577,9
117578,7
117579,7
117580,8
117581,10
117582,11
117583,9
117584,8
117585,9
117586,7
117587,8
117588,9
117589,11
117590,5
117591,8
117592,10
117593,7
117594,8
117595,8
117596,8
117597,7
117598,5
117599,8
117600,7
117601,10
117602,11
117603,9
117604,9
117605,4
117606,8
117607,7
117608,11
117609,8
117610,8
117611,11
117612,8
117613,7
117614,7
117615,7
117616,7
117617,9
117618,8
117619,7
117620,8
117621,7
117622,8
117623,7
117624,9
117625,10
117626,10
117627,7
117628,10
117629,8
117630,9
117631,6
117632,7
117633,11
117634,8
117635,11
117636,8
117637,7
117638,8
117639,8
117640,9
117641,4
117642,8
117643,7
117644,8
117645,9
117646,8
117647,7
117648,8
117649,6
117650,7
117651,9
117652,11
117653,7
117654,7
117655,10
117656,8
117657,10
117658,7
117659,11
117660,7
117661,10
117662,10
117663,7
117664,8
117665,11
117666,9
117667,7
117668,8
117669,5
117670,9
117671,7
117672,10
117673,7
117674,10
117675,11
117676,7
117677,9
117678,7
117679,10
117680,8
117681,9
117682,7
117683,10
117684,7
117685,10
117686,11
117687,7
117688,8
117689,8
117690,7
117691,7
117692,8
117693,8
117694,7
117695,8
117696,8
117697,6
117698,7
117699,7
117700,8
117701,9
117702,8
117703,7
117704,7
117705,7
117706,8
117707,8
117708,8
117709,7
117710,10
117711,7
117712,8
117713,7
117714,10
117715,9
117716,11
117717,8
117718,7
117719,7
117720,10
117721,11
117722,7
117723,9
117724,7
117725,9
117726,7
117727,8
117728,9
117729,11
117730,7
117731,9
117732,7
117733,8
117734,11
117735,7
117736,8
117737,7
117738,11
117739,7
117740,9
117741,6
117742,7
117743,7
117744,7
117745,11
117746,7
117747,7
117748,9
117749,7
117750,10
117751,10
117752,8
117753,8
117754,9
117755,10
117756,8
117757,7
117758,8
117759,7
117760,11
117761,7
117762,9
117763,7
117764,9
117765,7
117766,7
117767,8
117768,8
117769,10
117770,9
117771,10
117772,11
117773,8
117774,10
117775,7
117776,7
117777,8
117778,7
117779,9
117780,7
117781,11
117782,7
117783,8
117784,7
117785,7
117786,8
117787,5
117788,7
117789,7
117790,7
117791,6
117792,9
117793,7
117794,7
117795,7
117796,6
117797,7
117798,7
117799,7
117800,11
117801,11
117802,9
117803,8
117804,8
117805,4
117806,8
117807,7
117808,9
117809,9
117810,8
117811,7
117812,9
117813,8
117814,7
117815,7
117816,8
117817,8
117818,4
117819,11
117820,7
117821,6
117822,8
117823,8
117824,11
117825,8
117826,8
117827,8
117828,7
117829,7
117830,5
117831,7
117832,9
117833,8
117834,7
117835,7
117836,7
117837,7
117838,11
117839,11
117840,7
117841,5
117842,8
117843,7
117844,7
117845,7
117846,7
117847,4
117848,7
117849,9
117850,9
117851,7
117852,8
117853,6
117854,7
117855,8
117856,8
117857,7
117858,8
117859,9
117860,14
117861,8
117862,7
117863,8
117864,7
117865,9
117866,6
117867,8
117868,10
117869,8
117870,8
117871,6
117872,11
117873,9
117874,7
117875,7
117876,7
117877,7
117878,7
117879,7
117880,8
117881,11
117882,10
117883,11
117884,9
117885,7
117886,7
117887,7
117888,12
117889,8
117890,7
117891,7
117892,7
117893,4
117894,7
117895,10
117896,11
117897,9
117898,11
117899,7
117900,9
117901,6
117902,7
117903,9
117904,9
117905,7
117906,7
117907,12
117908,10
117909,9
117910,7
117911,7
117912,7
117913,7
117914,6
117915,8
117916,7
117917,7
117918,7
117919,7
117920,8
117921,7
117922,8
117923,11
117924,8
117925,7
117926,7
117927,7
117928,7
117929,10
117930,8
117931,8
117932,8
117933,9
117934,7
117935,7
117936,8
117937,7
117938,9
117939,7
117940,7
117941,10
117942,10
117943,11
117944,7
117945,7
117946,7
117947,7
117948,7
117949,7
117950,9
117951,8
117952,10
117953,8
117954,7
117955,6
117956,7
117957,11
117958,8
117959,7
117960,7
117961,9
117962,10
117963,8
117964,4
117965,8
117966,7
117967,8
117968,7
117969,8
117970,8
117971,7
117972,7
117973,11
117974,7
117975,7
117976,7
117977,10
117978,11
117979,6
117980,7
117981,8
117982,7
117983,10
117984,8
117985,7
117986,7
117987,7
117988,11
117989,5
117990,7
117991,7
117992,8
117993,9
117994,7
117995,8
117996,9
117997,10
117998,8
117999,7
118000,7
118001,8
118002,7
118003,11
118004,12
118005,7
118006,7
118007,11
118008,7
118009,10
118010,13
118011,8
118012,7
118013,8
118014,7
118015,7
118016,7
118017,7
118018,9
118019,10
118020,8
118021,7
118022,7
118023,8
118024,7
118025,10
118026,9
118027,7
118028,8
118029,8
118030,8
118031,7
118032,8
118033,8
118034,7
118035,7
118036,8
118037,7
118038,8
118039,7
118040,7
118041,8
118042,4
118043,10
118044,5
118045,7
118046,8
118047,7
118048,11
118049,8
118050,8
118051,9
118052,7
118053,7
118054,9
118055,11
118056,7
118057,7
118058,8
118059,8
118060,4
118061,7
118062,7
118063,8
118064,7
118065,7
118066,11
118067,10
118068,8
118069,9
118070,7
118071,7
118072,9
118073,8
118074,4
118075,7
118076,9
118077,8
118078,11
118079,8
118080,10
118081,7
118082,8
118083,9
118084,8
118085,10
118086,6
118087,8
118088,8
118089,10
118090,7
118091,10
118092,7
118093,9
118094,7
118095,10
118096,7
118097,7
118098,7
118099,8
118100,7
118101,8
118102,6
118103,4
118104,7
118105,8
118106,10
118107,8
118108,7
118109,7
118110,9
118111,8
118112,4
118113,4
118114,10
118115,5
118116,9
118117,7
118118,7
118119,8
118120,8
118121,7
118122,9
118123,10
118124,8
118125,8
118126,7
118127,11
118128,8
118129,11
118130,8
118131,7
118132,11
118133,11
118134,7
118135,11
118136,7
118137,8
118138,7
118139,11
118140,10
118141,10
118142,7
118143,7
118144,11
118145,8
118146,8
118147,7
118148,8
118149,8
118150,8
118151,11
118152,8
118153,11
118154,8
118155,7
118156,10
118157,7
118158,8
118159,6
118160,9
118161,8
118162,10
118163,8
118164,7
118165,7
118166,8
118167,7
118168,7
118169,7
118170,7
118171,7
118172,7
118173,7
118174,11
118175,7
118176,6
118177,5
118178,7
118179,9
118180,10
118181,4
118182,7
118183,11
118184,7
118185,11
118186,7
118187,7
118188,5
118189,15
118190,7
118191,7
118192,8
118193,9
118194,12
118195,10
118196,7
118197,7
118198,4
118199,7
118200,7
118201,7
118202,11
118203,7
118204,11
118205,9
118206,8
118207,5
118208,8
118209,8
118210,7
118211,8
118212,8
118213,8
118214,6
118215,11
118216,8
118217,7
118218,7
118219,4
118220,10
118221,8
118222,7
118223,7
118224,7
118225,7
118226,11
118227,8
118228,7
118229,5
118230,8
118231,8
118232,7
118233,7
118234,9
118235,7
118236,7
118237,8
118238,8
118239,7
118240,8
118241,6
118242,11
118243,10
118244,8
118245,7
118246,7
118247,7
118248,9
118249,4
118250,8
118251,11
118252,12
118253,8
118254,10
118255,7
118256,9
118257,10
118258,7
118259,7
118260,11
118261,8
118262,11
118263,6
118264,7
118265,6
118266,11
118267,7
118268,7
118269,7
118270,7
118271,4
118272,8
118273,7
118274,7
118275,8
118276,9
118277,7
118278,8
118279,9
118280,11
118281,14
118282,9
118283,7
118284,7
118285,10
118286,7
118287,10
118288,8
118289,7
118290,9
118291,10
118292,7
118293,7
118294,11
118295,6
118296,7
118297,7
118298,8
118299,8
118300,11
118301,7
118302,7
118303,9
118304,13
118305,7
118306,11
118307,10
118308,11
118309,7
118310,11
118311,6
118312,8
118313,7
118314,8
118315,9
118316,7
118317,7
118318,9
118319,11
118320,7
118321,7
118322,7
118323,11
118324,11
118325,7
118326,7
118327,10
118328,7
118329,8
118330,8
118331,7
118332,6
118333,7
118334,7
118335,11
118336,7
118337,9
118338,8
118339,7
118340,6
118341,8
118342,9
118343,12
118344,7
118345,5
118346,11
118347,7
118348,7
118349,7
118350,10
118351,8
118352,7
118353,7
118354,8
118355,7
118356,11
118357,7
118358,10
118359,8
118360,8
118361,7
118362,18
118363,7
118364,9
118365,5
118366,5
118367,7
118368,8
118369,5
118370,8
118371,8
118372,7
118373,7
118374,8
118375,8
118376,8
118377,6
118378,7
118379,9
118380,7
118381,8
118382,9
118383,7
118384,10
118385,7
118386,7
118387,5
118388,7
118389,8
118390,7
118391,8
118392,8
118393,6
118394,7
118395,11
118396,11
118397,8
118398,10
118399,7
118400,8
118401,11
118402,7
118403,4
118404,8
118405,7
118406,8
118407,8
118408,9
118409,5
118410,7
118411,7
118412,7
118413,8
118414,7
118415,10
118416,5
118417,8
118418,8
118419,10
118420,7
118421,11
118422,9
118423,10
118424,7
118425,7
118426,7
118427,7
118428,7
118429,7
118430,5
118431,8
118432,7
118433,9
118434,8
118435,7
118436,6
118437,8
118438,5
118439,7
118440,10
118441,7
118442,10
118443,9
118444,8
118445,5
118446,9
118447,10
118448,7
118449,7
118450,8
118451,7
118452,11
118453,7
118454,8
118455,8
118456,7
118457,10
118458,7
118459,8
118460,11
118461,10
118462,9
118463,7
118464,7
118465,11
118466,11
118467,11
118468,7
118469,7
118470,7
118471,9
118472,8
118473,8
118474,8
118475,7
118476,7
118477,8
118478,8
118479,7
118480,7
118481,7
118482,12
118483,8
118484,8
118485,7
118486,8
118487,8
118488,7
118489,7
118490,10
118491,9
118492,7
118493,8
118494,4
118495,8
118496,8
118497,8
118498,7
118499,8
118500,7
118501,7
118502,7
118503,7
118504,9
118505,8
118506,10
118507,8
118508,7
118509,11
118510,7
118511,7
118512,8
118513,8
118514,7
118515,7
118516,5
118517,9
118518,9
118519,10
118520,6
118521,7
118522,8
118523,10
118524,7
118525,11
118526,8
118527,7
118528,7
118529,4
118530,11
118531,8
118532,11
118533,7
118534,8
118535,7
118536,10
118537,7
118538,7
118539,7
118540,7
118541,7
118542,7
118543,8
118544,7
118545,7
118546,6
118547,7
118548,8
118549,7
118550,10
118551,7
118552,8
118553,10
118554,10
118555,7
118556,8
118557,10
118558,7
118559,7
118560,8
118561,4
118562,8
